CompanyName,ISIN,NSECode,BSECode,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth,EPS Rating,TTM1 EPS,TTM1 Sales,TTM2 EPS,TTM2 Sales,TTM3 EPS,TTM3 Sales
Axis Bank Ltd.,INE238A01034,AXISBANK,532215.000000,14030047.000000,2023-12-31,3.000000,3.000000,351368300000.000000,94574400000.000000,256793900000.000000,159426300000.000000,0.000000,0.000000,86877000000.000000,21943400000.000000,64933600000.000000,64933600000.000000,6168000000.000000,0.000000,10.527497,18.480210,False,4.266701,25.113606,10.087905,10.192682,331222300000.000000,31.131447,46.801226,-35.13661761184196,31.555033425845764,62.39228785809323,17.373401188464214,419.71876934858693,1598.141690053482
IndusInd Bank Ltd.,INE095A01012,INDUSINDBK,532187.000000,14030054.000000,2023-12-31,3.000000,3.000000,139681700000.000000,36492200000.000000,103189500000.000000,62766200000.000000,0.000000,0.000000,30730800000.000000,7716600000.000000,23014200000.000000,23014200000.000000,7777300000.000000,0.000000,2.959150,16.476174,False,16.859568,21.105455,2.833859,21.698226,135296800000.000000,26.219121,20.260527,27.134310197761298,24.875432132765994,56.868090869062534,11.858316123512601,-69.64943113723626,2457.1069716953866
HDFC Bank Ltd.,INE040A01034,HDFCBANK,500180.000000,14030055.000000,2023-12-31,3.000000,3.000000,1150155100000.000000,459261300000.000000,690893800000.000000,432423700000.000000,0.000000,0.000000,212431100000.000000,35251100000.000000,177180000000.000000,177180000000.000000,7592500000.000000,0.000000,23.336187,15.404879,False,2.188342,112.508268,22.834129,13.939596,1075666200000.000000,118.710913,7.521888,0.2977035050915929,77.97373969448023,21.034945595360988,16.291633383418088,,141690469.09879518
ICICI Bank Ltd.,INE090A01021,ICICIBANK,532174.000000,14030056.000000,2023-12-31,3.000000,3.000000,594797600000.000000,239086900000.000000,355710700000.000000,194087600000.000000,0.000000,0.000000,151418600000.000000,38866700000.000000,112551900000.000000,112551900000.000000,14031800000.000000,2380968200000.000000,8.021202,18.922723,False,25.272205,24.279944,7.863488,36.070427,572922600000.000000,26.813894,566.984055,32.1083460133877,27.23664623869103,36.67080929896002,8.19774173521337,5377.488626782476,682653.4887287744
Canara Bank,INE476A01014,CANBK,532483.000000,14030061.000000,2023-12-31,3.000000,3.000000,356301800000.000000,101023000000.000000,255278800000.000000,186202600000.000000,0.000000,0.000000,50085900000.000000,12703300000.000000,37382600000.000000,37382600000.000000,18141300000.000000,0.000000,2.060635,10.491836,False,27.884208,25.732513,2.027082,41.793105,338912100000.000000,23.878762,69.138485,49.0149943478287,28.47477166231574,95.12792761649416,10.846104827380517,214.7293914863838,15591.335380522394
Federal Bank Ltd.,INE171A01029,FEDERALBNK,500469.000000,14030062.000000,2023-12-31,3.000000,3.000000,69935500000.000000,17002100000.000000,52933400000.000000,37596800000.000000,0.000000,0.000000,14198100000.000000,3565700000.000000,10632400000.000000,10632400000.000000,4866800000.000000,0.000000,2.184680,15.203151,False,8.406036,32.892042,2.126552,21.096167,65482000000.000000,34.003741,86.354788,20.10089892532287,36.354078475805224,48.69721391389082,14.462480114868391,646.8463446721258,7137.192604297896
Jammu & Kashmir Bank Ltd.,INE168A01041,J&KBANK,532209.000000,14030069.000000,2023-12-31,3.000000,3.000000,30669700000.000000,9152500000.000000,21517200000.000000,16002900000.000000,0.000000,0.000000,5608600000.000000,1390700000.000000,4217900000.000000,4217900000.000000,1101300000.000000,0.000000,3.829928,13.752661,False,18.025222,14.237984,3.699496,46.011956,29573400000.000000,20.863151,327.975184,109.79177436549598,57.86921711510029,1373.762524380577,21585.591414148523,74.77711639150502,-72.83150511749808
RBL Bank Ltd.,INE976G01028,RBLBANK,540065.000000,14030078.000000,2023-12-31,3.000000,3.000000,39688200000.000000,15462200000.000000,24226000000.000000,16449000000.000000,0.000000,0.000000,3195600000.000000,746700000.000000,2448900000.000000,2448900000.000000,6026200000.000000,0.000000,0.406375,6.170348,False,8.378247,28.370983,0.550552,76.026337,37205700000.000000,30.623773,116.342634,51.18327219252765,26.407297420448717,407.8749220154757,5.561751128170548,25.31751277461231,19854.639850892538
YES Bank Ltd.,INE528G01035,YESBANK,532648.000000,14030144.000000,2023-12-31,3.000000,3.000000,82434600000.000000,23922200000.000000,58512400000.000000,49750600000.000000,0.000000,0.000000,3204400000.000000,778500000.000000,2425900000.000000,2425900000.000000,57523100000.000000,0.000000,0.042173,2.942818,False,340.386484,16.695451,0.039752,24.185598,79806100000.000000,23.705455,102.055300,13.569386485274174,23.138296187658643,125.35033847658177,17.496449148972914,,24266771.332283463
ICICI Securities Ltd.,INE763G01038,ISEC,541179.000000,14040001.030000,2023-12-31,3.000000,3.000000,13232600000.000000,4082300000.000000,9150300000.000000,2606500000.000000,271600000.000000,0.000000,6239000000.000000,1582100000.000000,4656900000.000000,4656900000.000000,1615500000.000000,0.000000,2.882637,35.192630,False,65.611828,50.390962,2.622284,40.895070,12489600000.000000,44.283354,61.377249,18.93903072583627,27.94699710839621,-12.909896937081275,4.475689351444053,369.7613960299517,-11.504335590455831
IFCI Ltd.,INE039A01010,IFCI,500106.000000,14040003.000000,2023-12-31,3.000000,3.000000,4699000000.000000,2276200000.000000,2422800000.000000,1459900000.000000,213300000.000000,-14100000.000000,710700000.000000,317500000.000000,393200000.000000,393200000.000000,24896100000.000000,0.000000,0.015794,8.367738,False,-68.205385,34.088574,0.069392,-30.206365,6120300000.000000,44.030782,-100.228642,-252.65080139807017,18.984772491484396,103.18765783871746,43.5772662693146,-253.88582974948983,88.46454049147526
IDBI Bank Ltd.,INE008A01015,IDBI,500116.000000,14040004.000000,2023-12-31,3.000000,3.000000,75799100000.000000,21227500000.000000,54571600000.000000,31018400000.000000,0.000000,0.000000,20341600000.000000,5533500000.000000,14808100000.000000,14808100000.000000,107524000000.000000,273658700000.000000,0.137719,19.535984,False,57.606752,23.201889,0.129575,81.532007,70636600000.000000,16.711691,92.138391,65.55571871845143,25.344867394301108,37.48421137749055,-3.958771942706324,371.4708112186,115359.5556021189
REC Ltd.,INE020B01018,RECLTD,532955.000000,14040025.000000,2023-12-31,3.000000,3.000000,120715400000.000000,1838200000.000000,118877200000.000000,76535900000.000000,60000000.000000,0.000000,41716900000.000000,8632700000.000000,33084200000.000000,33084200000.000000,26332200000.000000,0.000000,1.256416,27.406777,False,13.483551,23.235945,1.439264,38.716455,117012600000.000000,17.435367,832.848410,26.231047377166934,15.93163299886546,-20.54008741806806,-0.16388754676557246,8186.47112088937,487875.73390096513
Housing and Urban Development Corporation Ltd.,INE031A01017,HUDCO,540530.000000,14040026.000000,2023-12-31,3.000000,3.000000,20229400000.000000,116600000.000000,20112800000.000000,13127300000.000000,24600000.000000,0.000000,6960900000.000000,1769000000.000000,5191900000.000000,5191900000.000000,20019000000.000000,0.000000,0.259349,25.665121,False,104.148317,17.615526,,,,,30.870362,-11.343975331590418,-17.677005881700143,105.78179632088252,40.6842642508744,-77.12467724987222,3506.222462116072
Power Finance Corporation Ltd.,INE134E01011,PFC,532810.000000,14040029.000000,2023-12-31,3.000000,3.000000,235934000000.000000,4720300000.000000,231213700000.000000,148272400000.000000,138100000.000000,0.000000,79613200000.000000,16668800000.000000,62944400000.000000,62944400000.000000,33001000000.000000,0.000000,1.907348,26.678817,False,-3.921665,19.990947,2.008476,1.399912,224036900000.000000,15.814921,14030.145072,35.62421513060648,50.43495284184778,70149.75146101751,57379.384840354636,-99.88134450909851,-98.96156057440007
IDFC Ltd.,INE043D01016,IDFC,532659.000000,14040034.000000,2023-09-30,3.000000,2.000000,366700000.000000,60200000.000000,306500000.000000,0.000000,100000.000000,0.000000,306300000.000000,66200000.000000,240100000.000000,240100000.000000,15999900000.000000,0.000000,0.015006,65.475866,False,-46.246731,-37.273349,0.007200,55.126476,299100000.000000,33.705856,-38.671595,-487.2960224080523,-40.37068095426996,-61.092293356799544,-51.00995805559667,1179.5972145126239,37.593073715080024
HDFC Asset Management Company Ltd.,INE127D01025,HDFCAMC,541729.000000,14050596.000000,2023-12-31,3.000000,3.000000,8141700000.000000,1620900000.000000,6520800000.000000,21600000.000000,130900000.000000,0.000000,6368300000.000000,1489100000.000000,4879200000.000000,4879200000.000000,1067400000.000000,0.000000,4.571107,59.928516,False,32.108420,22.808314,4.089563,19.882599,7653500000.000000,17.940302,53.133376,142.45057509995283,124.86411739021091,,,,
Aditya Birla Sun Life AMC Ltd.,INE404A01024,ABSLAMC,543374.000000,14050600.000000,2023-12-31,3.000000,3.000000,4209600000.000000,1471900000.000000,2737700000.000000,14700000.000000,87900000.000000,0.000000,2635100000.000000,541700000.000000,2093400000.000000,2093400000.000000,1440400000.000000,0.000000,1.453346,49.729190,False,25.856349,15.912913,1.236393,-7.119135,3906900000.000000,0.779273,200.659026,14.21580235852071,11.528990942099044,20.432609738453284,29.21719302835573,1885.6032,-78.24621516131445
UTI Asset Management Company Ltd.,INE094J01016,UTIAMC,543238.000000,14051227.000000,2023-12-31,3.000000,3.000000,4502100000.000000,1762000000.000000,2740100000.000000,28800000.000000,104300000.000000,0.000000,2607000000.000000,573300000.000000,2033700000.000000,2033700000.000000,1272400000.000000,0.000000,1.598318,45.172253,False,238.174394,53.451038,1.439449,-9.898722,4055800000.000000,-7.805965,71.147529,71.41949719643654,21.48063622551796,-33.113423074829605,0.6981511222263823,106.89230321036382,948.8850126874416
Sundaram Finance Ltd.,INE660A01013,SUNDARMFIN,590071.000000,14060001.000000,2023-12-31,3.000000,3.000000,18280400000.000000,3332100000.000000,14948300000.000000,9098200000.000000,476700000.000000,0.000000,5200400000.000000,1218800000.000000,3981600000.000000,3981600000.000000,1111000000.000000,0.000000,3.583798,21.780705,False,23.613785,29.605025,2.950585,16.670819,17105700000.000000,27.691642,8798.416647,19.736487176199695,25.91178628785014,23.862024272639545,2.082576404402945,87796.66375104726,115316563.18222222
Sundaram Finance Holdings Ltd.,INE202Z01029,SUNDARMHLD,,14060001.030000,2023-12-31,3.000000,3.000000,277334000.000000,121806000.000000,155528000.000000,2603000.000000,6940000.000000,0.000000,145985000.000000,34654000.000000,111331000.000000,111331000.000000,1110519000.000000,0.000000,0.100251,40.143293,False,60.467865,33.738728,0.077611,8744.734203,261452000.000000,50.107075,1859.960881,30.380712327362275,19.780620041559374,498.9331962296487,39.937878099693364,-99.80385254961371,-98.32748733245997
Kotak Mahindra Bank Ltd.,INE237A01028,KOTAKBANK,500247.000000,14060005.000000,2023-12-31,3.000000,3.000000,240831500000.000000,118220800000.000000,122610700000.000000,59854800000.000000,0.000000,0.000000,56135900000.000000,14112000000.000000,42023900000.000000,42023900000.000000,9938300000.000000,0.000000,4.228480,17.449503,False,6.059637,30.309781,4.450677,23.455209,215595200000.000000,23.105667,19.107525,22.259244906159648,35.14459384223492,32.633912238694315,10.17952767197756,,3969851.9522193563
Nippon Life India Asset Management Ltd.,INE298J01013,NAM-INDIA,540767.000000,14060009.080000,2023-12-31,3.000000,3.000000,5303900000.000000,1641600000.000000,3662300000.000000,16600000.000000,65200000.000000,0.000000,3580500000.000000,740500000.000000,2840000000.000000,2840000000.000000,6279700000.000000,0.000000,0.452251,53.545504,False,37.600777,27.577332,0.390931,18.212905,4753600000.000000,14.968438,12.285251,36.277173669505096,24.235518490116146,-4.9662672566038735,-1.5821358915104513,-87.67384355777882,-89.91929626034721
Cholamandalam Investment & Finance Company Ltd.,INE121A01024,CHOLAFIN,511243.000000,14060011.000000,2023-12-31,3.000000,3.000000,50547600000.000000,10526400000.000000,40021200000.000000,24409900000.000000,457900000.000000,0.000000,11565000000.000000,2843700000.000000,8721300000.000000,8721300000.000000,1680000000.000000,0.000000,5.191250,17.253638,False,24.083794,48.316506,4.716595,36.921843,46951600000.000000,53.085405,48.194427,25.288022113003116,48.85815501520592,46.58373530711329,19.087392413279574,190.90146104141067,-56.712064226829284
Bajaj Finance Ltd.,INE296A01024,BAJFINANCE,500034.000000,14060023.000000,2023-12-31,3.000000,3.000000,141659800000.000000,29799900000.000000,111859900000.000000,48680200000.000000,1757500000.000000,0.000000,48938700000.000000,12565700000.000000,36373000000.000000,36373000000.000000,1235400000.000000,0.000000,29.442286,25.676303,False,19.692785,31.337342,29.329671,27.438221,133817500000.000000,34.184764,480.296745,25.163509887750813,32.94367801998826,80.44553249305257,29.487631027805723,4472.323842515816,6495.523292299447
Shriram Finance Ltd.,INE721A01013,SHRIRAMFIN,511218.000000,14060030.000000,2023-12-31,3.000000,3.000000,93057500000.000000,14892500000.000000,78165000000.000000,38929900000.000000,1518300000.000000,0.000000,25126000000.000000,6402300000.000000,18723700000.000000,18723700000.000000,3756000000.000000,0.000000,4.985011,20.120571,False,3.688465,19.161036,4.766938,20.872453,88929900000.000000,66.184352,54.172651,34.943631278200755,47.32764762322108,49.51116990990788,25.224164600162048,288.7514405461627,7224.386412873097
Optiemus Infracom Ltd.,INE350C01017,OPTIEMUS,530135.000000,14060224.000000,2023-12-31,3.000000,3.000000,4845508000.000000,4588348000.000000,257160000.000000,17072000.000000,40258000.000000,0.000000,199830000.000000,11759000.000000,188071000.000000,188071000.000000,858572000.000000,0.000000,0.219051,3.881347,False,35.337913,47.022433,0.072258,-29.298631,2771758000.000000,-10.264013,4.114962,87.0182014256333,32.020362942964844,-82.06562640259911,1538.3647819601974,-67.85229550599476,-76.42855539843983
Arman Financial Services Ltd.,INE109C01017,ARMANFIN,531179.000000,14060338.000000,2023-12-31,3.000000,3.000000,1687626000.000000,247425000.000000,1440201000.000000,712036000.000000,3630000.000000,0.000000,551816000.000000,131796000.000000,420020000.000000,420020000.000000,97873000.000000,0.000000,4.291480,24.888216,False,65.843168,63.785646,4.685459,99.730557,1603338000.000000,73.053958,127.326362,86.65425541856116,79.19932786001954,352.96293736943755,72.1895772635096,-23.772475058451793,-70.97515385889412
Manappuram Finance Ltd.,INE522D01027,MANAPPURAM,531213.000000,14060339.000000,2023-12-31,3.000000,3.000000,23266800000.000000,5794700000.000000,17472100000.000000,7487000000.000000,624500000.000000,0.000000,7864300000.000000,2111200000.000000,5753100000.000000,5753100000.000000,1692900000.000000,0.000000,3.398370,24.726649,False,46.198383,34.139704,,,,,2.519060,10.602448752777189,-4.03931567017494,-12.3853467263254,2.831803907480659,-74.24281483762924,-6.459892840142286
Paisalo Digital Ltd.,INE420C01059,PAISALO,532900.000000,14060475.000000,2023-09-30,3.000000,2.000000,1446825000.000000,293528000.000000,1153297000.000000,602280000.000000,8613000.000000,0.000000,635351000.000000,160435000.000000,474916000.000000,474916000.000000,449022000.000000,0.000000,1.057668,32.824702,False,96.299817,20.278978,0.855375,79.958889,1361838000.000000,20.899664,49.881660,56.31701320196354,20.068007148713292,29.522189763153328,17.06990545732156,-81.69623512771696,-86.09106069524648
Satin Creditcare Network Ltd.,INE836B01017,SATIN,539404.000000,14060507.000000,2023-12-31,3.000000,3.000000,5962813000.000000,1552035000.000000,4410778000.000000,2469030000.000000,58488000.000000,0.000000,1511809000.000000,381119000.000000,1130690000.000000,1130690000.000000,1100432000.000000,0.000000,1.027496,18.962359,False,44.904098,43.348946,1.076304,48.085921,5384844000.000000,49.290620,-128.906414,928.662904236335,36.99173706789007,-2080.8583060623714,4.150972074935604,-99.3162769128075,8.69952983230852
Best Agrolife Ltd.,INE052T01013,BESTAGRO,539660.000000,14060540.000000,2023-12-31,3.000000,3.000000,3151810000.000000,2958830000.000000,192980000.000000,193400000.000000,63490000.000000,0.000000,-63910000.000000,2220000.000000,-66130000.000000,-66130000.000000,236450000.000000,0.000000,-0.279679,-2.098159,False,-121.599049,-4.039037,4.012138,-26.920683,8083590000.000000,15.286127,-18.109479,-28.640908854526515,10.56779510647783,142.10623602642417,62.381672359076,-82.34507594703902,-59.95846426429814
LIC Housing Finance Ltd.,INE115A01026,LICHSGFIN,500253.000000,14080009.000000,2023-12-31,3.000000,3.000000,68041900000.000000,2498100000.000000,65543800000.000000,46459200000.000000,183100000.000000,0.000000,14543200000.000000,2877200000.000000,11666000000.000000,11666000000.000000,1100800000.000000,0.000000,10.597747,17.145318,False,152.527220,15.404668,10.827217,282.693296,67658700000.000000,32.627710,1313.912285,73.00262771062258,23.68285904289355,80.71448919420189,10.115563388508567,11888.244961240309,590289.103019741
